keyword,min,1st quartile,meidan,3rd quartile,max
likelihood-ratio test,0.0067929675433,0.00681103394634,0.00682910034938,0.00684716675242,0.00686523315546
imprecise probability,0.00664484781492,0.00673473303085,0.00682461824679,0.0198321958406,0.0328397734344
exposure variable,0.00658701064825,0.00670581444752,0.00682461824679,0.0267147446425,0.0466048710382
bayesianism,0.0065301716302,0.00667739493849,0.00682461824679,0.00684872133848,0.00687282443017
kernel principal component analysis,0.00672220746472,0.00677303391141,0.00682386035809,0.00687468680478,0.00692551325146
bayesian experimental design,0.00674776718892,0.00678547337098,0.00682317955304,0.00686088573509,0.00689859191715
analysis of categorical data,0.00678647331046,0.00680450500284,0.00682253669521,0.00684056838758,0.00685860007995
foundations of statistics,0.0067929675433,0.00680606873432,0.00681916992534,0.00683227111635,0.00684537230737
control limits,0.00675418751926,0.00678527510717,0.00681636269507,0.00684745028297,0.00687853787088
field experiment,0.00679947421719,0.00680601217317,0.00681255012915,0.00681908808512,0.0068256260411
forward measure,0.00646815670493,0.00663956285761,0.00681096901029,0.00684536784368,0.00687976667707
generalized normal distribution,0.00680954282292,0.00680954282292,0.00680954282292,0.00680954282292,0.00680954282292
càdlàg,0.00651252392912,0.00665728282765,0.00680204172617,0.0069468006247,0.00709155952322
history of statistics,0.00674776718892,0.00677382034409,0.00679987349926,0.00682592665443,0.0068519798096
auxiliary particle filter,0.00675418751926,0.00677533502354,0.00679648252781,0.00681763003209,0.00683877753636
dependent and independent variables,0.0067158477604,0.00675485558863,0.00679386341686,0.0068328712451,0.00687187907333
sieve estimator,0.00663190750759,0.00670449554996,0.00677708359233,0.010105473759,0.0134338639256
f-test,0.00664484781492,0.00671096570363,0.00677708359233,0.00994385364438,0.0131106236964
ordered logit,0.00677266804229,0.00677266804229,0.00677266804229,0.00677266804229,0.00677266804229
counting process,0.00409830497816,0.0045319607051,0.00676366794834,0.0177047923041,0.0257106060708
design effect,0.00671693196282,0.0067402778038,0.00676362364478,0.0302760626034,0.053788501562
heteroscedasticity,0.00426565862972,0.00452979598047,0.00676098534948,0.00917674207824,0.0375684780016
martingale representation theorem,0.00675438000977,0.00675438000977,0.00675438000977,0.00675438000977,0.00675438000977
spatial variability,0.00661570464375,0.00668475204659,0.00675379944942,0.00682284685226,0.00689189425509
inverse distribution,0.00672220746472,0.00673503610492,0.00674786474512,0.00676069338532,0.00677352202552
structural estimation,0.00660954476978,0.00667679304506,0.00674404132033,0.0068112895956,0.00687853787088
simultaneous equations model,0.00661570464375,0.00667974825115,0.00674379185854,0.00680783546593,0.00687187907333
f-distribution,0.00628318174381,0.00651335770869,0.00674353367356,0.00676030863295,0.00677708359233
binomial test,0.00664045938517,0.00669168761572,0.00674291584627,0.00679414407682,0.00684537230737
chebyshev's inequality,0.00665783871974,0.0066973511157,0.00673686351167,0.0101658060176,0.0135947485235
sampling fraction,0.00588724348434,0.00649812734538,0.00673619391828,0.00680797058457,0.00691998472582
genstat,0.0063713461275,0.0065507763297,0.00673020653191,0.0067842644157,0.00683832229949
logarithmic distribution,0.0067158477604,0.00672222558354,0.00672860340667,0.00673498122981,0.00674135905294
markov renewal process,0.00663425334836,0.00667882126913,0.00672338918989,0.00676795711066,0.00681252503143
central tendency,0.00659338723165,0.00665515959723,0.00671693196282,0.0102174478649,0.013717963767
computational learning theory,0.00631815307077,0.00651754251679,0.00671693196282,0.00978997590614,0.0128630198495
total correlation,0.00658501955728,0.00664845905205,0.00671189854682,0.00677533804159,0.00683877753636
truncated normal distribution,0.00642544246254,0.0065678783792,0.00671031429586,0.00993580353469,0.0131612927735
hyperbolic distribution,0.00646815670493,0.00658263735458,0.00669711800422,0.00919488433284,0.0116926506614
aggregate data,0.0064193864376,0.00655825222091,0.00669711800422,0.0100063977219,0.0133156774395
energy statistics,0.00654900866374,0.00662306333398,0.00669711800422,0.00669711800422,0.00669711800422
bayesian probability,0.00653643858953,0.00661677829688,0.00669711800422,0.0168623864035,0.0270276548028
ewma chart,0.00669412684287,0.00669412684287,0.00669412684287,0.00669412684287,0.00669412684287
nonlinear dimensionality reduction,0.00664484781492,0.00666769355888,0.00669053930284,0.00982573493239,0.0129609305619
structural equation modeling,0.00656162717755,0.00662280034554,0.00668397351354,0.00670045273818,0.00671693196282
multinomial logistic regression,0.00647430514287,0.0065791393282,0.00668397351354,0.00989729860498,0.0131106236964
window function,0.00655531184821,0.00661636622327,0.00667742059833,0.00954177861455,0.0124061366308
variation ratio,0.00625431813458,0.00645833100202,0.00666234386945,0.00686635673689,0.00707036960433
regenerative process,0.00640730857036,0.00653257364505,0.00665783871974,0.0101262936216,0.0135947485235
recursive least squares,0.00660617750756,0.00662875721584,0.00665133692412,0.0098683860512,0.0130854351783
probability matching,0.00651767369406,0.00658126075449,0.00664484781492,0.0134779443005,0.0203110407862
data visualization,0.00648046528097,0.00656265654794,0.00664484781492,0.00665460052698,0.00666435323904
artificial neural network,0.00663837135506,0.00663837135506,0.00663837135506,0.0097934908204,0.0129486102857
statistical package,0.00653643858953,0.0065874049723,0.00663837135506,0.00666774467964,0.00669711800422
data reduction,0.00647430514287,0.00655633824896,0.00663837135506,0.00670099749992,0.00676362364478
control variate,0.00609755506741,0.00636796321124,0.00663837135506,0.00666445532895,0.00669053930284
autoregressive integrated moving average,0.00647687142586,0.00655265144016,0.00662843145445,0.00670421146875,0.00677999148304
case-control study,0.00658064638676,0.00660305131123,0.00662545623569,0.0127636564393,0.0189018566428
principle of maximum entropy,0.0059136673779,0.00635587893158,0.00662309761401,0.00815006013625,0.0123715032094
absorbing set,0.0064183102014,0.00652013916132,0.00662196812125,0.00672379708118,0.0068256260411
ronald fisher,0.006395276066,0.00650393366907,0.00661259127213,0.00980531186726,0.0129980324624
compositional data,0.00655531184821,0.00658395156017,0.00661259127213,0.00680268629843,0.00699278132474
similarity matrix,0.00638328866944,0.0064947330885,0.00660617750756,0.00663852901347,0.00667088051939
frequency distribution,0.00653643858953,0.00656810738115,0.00659977617277,0.0132187749946,0.0198377738164
summary statistic,0.00397086186907,0.00444205882513,0.00658979915149,0.0132383039123,0.0652705710451
location test,0.00651144264847,0.00654922664836,0.00658701064825,0.0166352663629,0.0266835220775
lindley's paradox,0.0065301716302,0.00655540900848,0.00658064638676,0.0132575949158,0.0199345434448
feller process,0.00611212204407,0.00640550390219,0.00657649271272,0.0315542064147,0.0363261090861
jump-diffusion model,0.00600085375356,0.00628757408252,0.00657429441148,0.00658384082157,0.00659338723165
long tail,0.00634665265798,0.00641644722533,0.00657073369009,0.00821191872719,0.0127424090116
morris method,0.00644367929072,0.0065058169888,0.00656795468688,0.0233753313561,0.0401827080253
true variance,0.00638328866944,0.00647562167816,0.00656795468688,0.00663253634555,0.00669711800422
uniform integrability,0.00633444755671,0.00645146321355,0.00656571075807,0.00810586920504,0.0125006175692
1.96,0.00613539419425,0.00634998187296,0.00656456955168,0.00677915723039,0.00699374490911
quadratic variation,0.00406245674309,0.00437721700996,0.00656332929493,0.0129723956546,0.0714672193148
overdispersion,0.00643150992474,0.00649656855114,0.00656162717755,0.00971232351351,0.0128630198495
inverse gaussian distribution,0.00649282079151,0.00652722398453,0.00656162717755,0.00661299020829,0.00666435323904
random variate,0.00619487804854,0.00623103492431,0.00655629877399,0.0127093331393,0.0190639997089
regression diagnostic,0.00634759460419,0.0064514532262,0.00655531184821,0.00982037351325,0.0130854351783
market risk,0.0064133418176,0.00648117524067,0.00654900866374,0.00661649108864,0.00668397351354
maximum a posteriori estimation,0.00648046528097,0.00651159143505,0.00654271758914,0.00992269571869,0.0133026738482
trigonometric moment problem,0.0059850342797,0.00626387593442,0.00654271758914,0.0163567939728,0.0261708703566
strong prior,0.00626008181093,0.00639826020023,0.00653643858953,0.00663332256072,0.00673020653191
missing completely at random,0.00636539159841,0.00645091509397,0.00653643858953,0.0132941795651,0.0200519205406
poisson process,0.00304863383228,0.00337853430495,0.00652384889109,0.010345511851,0.0699356601124
ioso,0.0056596438651,0.00629237305338,0.00652265701155,0.00656342118148,0.00662759100501
point pattern analysis,0.00631815307077,0.00641791338242,0.00651767369406,0.00661069167493,0.0067037096558
importance sampling,0.00410594441823,0.00434888839436,0.00650935448981,0.0140673965644,0.0569218622668
normality test,0.00639594704755,0.00641934685383,0.00650748612411,0.00963305246958,0.0187687335014
variance-stabilizing transformation,0.00638328866944,0.00644425608749,0.00650522350553,0.00651457009103,0.00652391667653
bayesian linear regression,0.0060829413287,0.00636947830983,0.00649702726045,0.00655036856035,0.00661428258934
sample size determination,0.00646499063688,0.0064697536457,0.00649374457406,0.00796841370856,0.0123252113358
environmental statistics,0.00637731180739,0.00643506629945,0.00649282079151,0.00658185065545,0.00667088051939
scoring algorithm,0.00594569084746,0.00614761997058,0.00648930542383,0.00979183355539,0.0188762907134
statistical sample,0.00627411948474,0.00639831393202,0.00648762660553,0.0112667046001,0.0254601950106
random optimization,0.00648583940437,0.00648583940437,0.00648583940437,0.00648583940437,0.00648583940437
k-means clustering,0.00635944818888,0.00641995673492,0.00648046528097,0.00666972358222,0.00685898188348
geometric probability,0.00636539159841,0.00642292843969,0.00648046528097,0.00657567290018,0.00667088051939
best linear unbiased prediction,0.00613963230101,0.00636469213609,0.00647149743196,0.00651296989718,0.0065420312403
recursive bayesian estimation,0.00607038236212,0.00626926953352,0.00646815670493,0.00652122555821,0.00657429441148
root mean square,0.00580734714613,0.00606581808919,0.00646367699514,0.0120178309609,0.012063095861
queueing model,0.00643758885661,0.00644980439524,0.00646201993387,0.0096930299008,0.0129240398677
d-separation,0.0063162276692,0.00639941700924,0.00645880761087,0.013078002694,0.0328406054785
autoregressive moving average model,0.00612251436708,0.00630903197111,0.0064501341949,0.0065306831955,0.00653554112994
bochner's theorem,0.00613963230101,0.00630408673764,0.00644722300656,0.0079657607121,0.0122564194586
rayleigh distribution,0.00574352699126,0.00612806512316,0.00644525490832,0.0192556674676,0.0571198739218
portmanteau test,0.00619487804854,0.00629843058229,0.00644416891568,0.0123777853182,0.0251442743952
markov network,0.00611795979196,0.00626148964046,0.00643769236401,0.0252433651318,0.0680121070695
spearman's rank correlation coefficient,0.0064133418176,0.00642546533711,0.00643758885661,0.006554234688,0.00667088051939
continuous stochastic process,0.00643150992474,0.00643454939067,0.00643758885661,0.00659725127865,0.00675691370069
non-negative matrix factorization,0.00643150992474,0.00643454939067,0.00643758885661,0.00658389769426,0.00673020653191
covariate,0.00205401553175,0.00228740508737,0.00643495403372,0.0115967447151,0.0589218178659
psychometrics,0.00616837589792,0.00633440153436,0.00642736702503,0.00646657830649,0.0064713413153
posterior predictive distribution,0.00611115534228,0.00630157540005,0.0064245644644,0.00649048737001,0.00650970895156
local convergence,0.00634054423386,0.00638675811312,0.0064240879544,0.00646354683515,0.00651614783282
official statistics,0.00638355180134,0.006392848236,0.00641782956433,0.00646205003184,0.00652906388402
information source,0.00625030878461,0.00629974794806,0.00641296831038,0.0114308159671,0.0261941370138
local regression,0.0058928278769,0.00631084128294,0.006411915818,0.0119061410821,0.0188212651386
probit model,0.00623256902458,0.00632732091853,0.00640877864698,0.00647625527908,0.00652906388402
reduced form,0.00637737217713,0.00639130332995,0.00640841478059,0.00804815720366,0.0129299812738
cyclostationary process,0.00633444755671,0.00638523394383,0.00640216273953,0.0064099778796,0.00643342329979
slutsky's theorem,0.00557193962539,0.00598430850407,0.00639667738276,0.00680904626144,0.00722141514013
logistic function,0.00573456034215,0.00631084128294,0.00639271846526,0.0121777640726,0.0443945815003
bessel process,0.00625624450046,0.00627413652477,0.00639169165784,0.0536039817541,0.194906078668
medical statistics,0.00628609299521,0.00635918709981,0.00638974942445,0.00640218091407,0.00642088251363
statistical parameter,0.00628010053287,0.00633920379561,0.00638676766018,0.00646787057913,0.00662759100501
numerical data,0.00625624450046,0.00634709025797,0.00638665961234,0.00642438752356,0.00650970895156
statistical shape analysis,0.0063101776427,0.00632381635519,0.0063840373369,0.0080215599615,0.0127671036027
least trimmed squares,0.00623847107858,0.00633340433412,0.00638360574609,0.0094149452052,0.0184532926022
ratio estimator,0.00607732818044,0.00631706499229,0.00637998396632,0.0184774151025,0.0572431090455
questionnaire,0.0063101776427,0.00631926139171,0.00637785630391,0.0171733813623,0.04939325555
volatility,0.00276677803178,0.00312900675126,0.0063773426592,0.01938846124,0.137247546132
latent variable model,0.00399615980812,0.00431124163914,0.00637428003458,0.00896149772294,0.0259673241586
spss,0.00620872288997,0.00628705724419,0.00636539159841,0.0129873536835,0.0196093157686
robust bayesian analysis,0.00616837589792,0.00629750214988,0.00636514382352,0.00644256443838,0.00660102751401
discrepancy function,0.00610047990684,0.00636097706275,0.00636097706275,0.00646367699514,0.00648987224132
truncated distribution,0.00593102213165,0.00619487804854,0.00636097706275,0.012365837649,0.0129666070894
spectral density estimation,0.00621492967828,0.00623258572851,0.00634856174467,0.00961316797046,0.0190767146496
median absolute deviation,0.00601627895797,0.0061346874473,0.00634515238828,0.0080819825812,0.0127794868263
per capita,0.0058662737836,0.00616768080959,0.00634451616594,0.00643508800591,0.00647770448277
randomized controlled trial,0.00615684622335,0.00627638230774,0.00634371608749,0.00795172970833,0.012693305316
probabilistic forecasting,0.00614142272501,0.00633580999227,0.00634208307147,0.00636097706275,0.0118950861693
augmented lagrangian method,0.00609755506741,0.00621961971727,0.00634168436713,0.00650301880308,0.00666435323904
direct relationship,0.00626219150093,0.00631638354277,0.00633749589529,0.00635906578469,0.00641463043718
multiresolution analysis,0.00585512239688,0.00615913836749,0.00633580999227,0.00655629877399,0.0250704653706
pairwise independence,0.00623715110833,0.00628352397902,0.00632989684972,0.00654005695325,0.00675021705678
coefficient of variation,0.00572431090455,0.00592553552469,0.00632954931046,0.0134287293547,0.0238788589084
monotone likelihood ratio,0.0061626056679,0.00625972409533,0.00632857282855,0.0063964036726,0.00649046843249
longitudinal study,0.00620907206313,0.00622669478422,0.00631736588206,0.00641628515734,0.00645865241076
detection theory,0.00603809309423,0.00617519530073,0.00631229750722,0.00644965407774,0.00658701064825
martingale central limit theorem,0.00601627895797,0.00615648884894,0.00630892795822,0.00869530387681,0.0155373241957
median,0.00300454864243,0.00325781439373,0.00629984927968,0.0126138556644,0.0960861781262
coalescent theory,0.00590836364034,0.00600584351708,0.00627080979607,0.00784228002544,0.0118592717533
non-linear least squares,0.00606613762337,0.00611269170281,0.00626207838842,0.00644887238671,0.00660764840419
empirical probability,0.00609467545403,0.00617100568611,0.00626148964046,0.0116995505063,0.0122710802724
fisher's method,0.00603833680933,0.00608870291803,0.00625382718023,0.00644038460664,0.00655505020794
demographics,0.00613554013619,0.00615913836749,0.00624927209969,0.00626148964046,0.00637363572357
queueing theory,0.00603833680933,0.00609295070904,0.00624426375971,0.0063913849578,0.00643342329979
number theory,0.00613554013619,0.00621290388185,0.00624318119121,0.0123301326317,0.0124137672523
multicollinearity,0.00583693111331,0.00613232470856,0.00624200423947,0.0103019155037,0.0124777509428
local analysis,0.00579159484827,0.00620087502632,0.00623710214429,0.00631084128294,0.00638634486758
cohort study,0.00619738989556,0.00621935606958,0.00622962357608,0.00629226209726,0.0064713413153
shape of the distribution,0.00593102213165,0.0060315479305,0.00622497949678,0.00623710214429,0.01228284545
time-varying covariate,0.00606007937766,0.00617695651127,0.00622497949678,0.0186387116455,0.0374590871473
statistical independence,0.00605751281236,0.00609490580039,0.00620795303431,0.00628770662785,0.0123544530086
vector autoregression,0.00611795979196,0.00614142272501,0.00620688362615,0.0126967371698,0.0186931047729
order statistic,0.0027951902523,0.00334620383313,0.00620547117235,0.00870568383142,0.0669240766626
pearson distribution,0.00557193962539,0.0058820859769,0.00619223232841,0.00650237867992,0.00681252503143
ruin theory,0.00572356686271,0.00590226646159,0.00617578820386,0.00807964561326,0.0131493522135
observed information,0.00609467545403,0.00610047990684,0.00617100568611,0.00623710214429,0.0472295218594
errors-in-variables models,0.00608309962221,0.00609467545403,0.00617100568611,0.00667935756224,0.0126341299846
epps effect,0.00608309962221,0.00610047990684,0.00616506631587,0.00618889265912,0.00631084128294
random geometric graph,0.0060929368639,0.00611383247079,0.00616207750509,0.00621102310207,0.00638544762243
random assignment,0.00604579615315,0.00610785893719,0.00615906434587,0.00622966521584,0.00625135322236
entropy estimation,0.00514648707574,0.00540681521576,0.00615526693444,0.0111275396232,0.0221002228302
locality,0.00572468243806,0.00601563496937,0.00615338956467,0.00674412832337,0.0123300852512
integral geometry,0.00602021043439,0.0060715676798,0.00615322180806,0.0125844870377,0.0189511949769
donsker's theorem,0.0057707242362,0.00594202588329,0.00615322180806,0.00640550390219,0.0170510307955
a priori probability,0.0060315479305,0.00606581808919,0.00614142272501,0.00625537490448,0.00629224351885
percentage point,0.00540548852505,0.00541005397144,0.00614142272501,0.00638634486758,0.00641834058335
q-function,0.00573969883708,0.00607732818044,0.00612966880592,0.0167683348225,0.0736794122466
multivariate random variable,0.00591424145919,0.00602837343478,0.00611725836985,0.00617112855119,0.00625135322236
markov's inequality,0.00561621948762,0.00589575404848,0.00611075063001,0.00629544681247,0.00648408017616
moment problem,0.00592545329134,0.00599650603409,0.0061065201607,0.0139118556356,0.030025711923
minimum mean square error,0.00572293903623,0.00595123923349,0.00610561060852,0.0150516169832,0.0179583811049
recursive partitioning,0.00582605146539,0.00604446364391,0.0061048604194,0.00614842251271,0.00636594014497
heston model,0.00588085909911,0.00596931282395,0.0061012040781,0.015495146985,0.0706004984045
product distribution,0.00571759049508,0.00591187164236,0.00609952325995,0.0089681376538,0.0179408264802
invariant estimator,0.00577225597632,0.00605461784015,0.00609296001617,0.0195070910346,0.0601091655996
lag operator,0.00598645224503,0.00608309962221,0.0060888820363,0.00629843058229,0.00648987224132
descriptive statistics,0.00586981523226,0.00597378348469,0.00608747161078,0.00619112807499,0.0118734154271
graphical model,0.00280455356114,0.00305476373179,0.00608566792568,0.0154825550663,0.0575888337764
stationary ergodic process,0.00558195422421,0.00585471808249,0.00608133382677,0.020291137029,0.0421503472521
continuous-time stochastic process,0.00575101492397,0.00601676899134,0.00607824297139,0.00619604485727,0.00625135322236
monte carlo integration,0.00591424145919,0.00601970383557,0.00607816252621,0.0103114533664,0.0120102847692
pivotal quantity,0.00580208686792,0.00602021043439,0.00607732818044,0.00612966880592,0.0126466019787
seasonality,0.0057660903202,0.00597445817135,0.00607529476637,0.0227196732822,0.10517745266
extended kalman filter,0.0053106092272,0.005954706341,0.00607529476637,0.0117994727911,0.0292718747834
isomap,0.00572829759338,0.00597489692717,0.00606926768823,0.0142017333841,0.0349257192944
observational error,0.00593651890842,0.00598645224503,0.00606581808919,0.0123420113722,0.0186931047729
state space representation,0.00582062683646,0.00601244667196,0.00606046189237,0.00606927497316,0.0245632739582
autoregressive conditional heteroskedasticity,0.00550774196233,0.00584443786696,0.00606007937766,0.00616506631587,0.00624318119121
correlogram,0.00560157098778,0.00593277417532,0.00605797354926,0.0105788882765,0.0242535527541
hyperprior,0.00568304838396,0.0060399717521,0.00605751281236,0.00620289311986,0.0119300634014
natural exponential family,0.00564895829154,0.00589962666904,0.00605724933637,0.012027645188,0.0174961539459
simple linear regression,0.00576161587314,0.00587699648266,0.00605652379727,0.0105663134317,0.0121032976232
stratified sampling,0.00596503170072,0.00598215619364,0.00604947008428,0.0150407663591,0.0295432571945
system dynamics,0.00593107516353,0.00601093326442,0.00604879043854,0.0104905530338,0.0237468308542
least absolute deviations,0.00587123016289,0.00593999118113,0.00604527848788,0.00610263980114,0.00637273107264
compound poisson distribution,0.00544290198375,0.00561342201631,0.00603931078947,0.00620181190274,0.0119488707612
ancillary statistic,0.0058043850377,0.00591094448386,0.00603335486167,0.0119966024473,0.0350256974985
stata,0.00571421683945,0.0058874142137,0.00602831150972,0.00607823383092,0.0119987585842
stochastic ordering,0.00542288710066,0.00544794665288,0.00602727840329,0.0166673278372,0.0517077041967
study design,0.0057552416084,0.00590525543431,0.00602147817887,0.00606627205137,0.00622362342801
central moment,0.0058098972742,0.00586301793574,0.00602147817887,0.0126207933331,0.041059206911
cointegration,0.00538067003495,0.00580791919634,0.00600375056892,0.0117977525706,0.0361644640181
stochastic matrix,0.00594540508235,0.00596278930773,0.00600375056892,0.00883220192273,0.0123343182051
generalized beta distribution,0.00599849415736,0.00599849415736,0.00599849415736,0.00599849415736,0.00599849415736
autoregressive fractionally integrated moving average,0.00558195422421,0.00581617676844,0.00599786453896,0.00864267934488,0.0172982709606
power transform,0.00548191920227,0.00581408623131,0.00599786453896,0.00606659414924,0.0116863836289
poisson regression,0.00558208170305,0.00580756480633,0.00599662083257,0.0119325471223,0.0291527115649
data clustering,0.00582095321573,0.00596005598348,0.00599199003892,0.00609359916612,0.0118447663693
geometric brownian motion,0.0058098972742,0.00589101901578,0.00598027549339,0.0269882263812,0.0436987273552
infinite divisibility,0.00583761624975,0.00589973639555,0.00598027549339,0.0142450165502,0.0287491627337
relative risk,0.00569099705092,0.00585442320632,0.0059744353806,0.00608599669733,0.0237354872153
betting,0.0056573332329,0.00594236711079,0.0059678912088,0.0102007293656,0.0180849177117
path space,0.00515326138551,0.00573456034215,0.00596415633351,0.00605435151435,0.00626148964046
slice sampling,0.00569099705092,0.00577981332305,0.00596278930773,0.011692567742,0.0229346647788
projection pursuit,0.00569804253949,0.00587307485753,0.00595838336322,0.00902343317993,0.0403848764986
vc dimension,0.0056217205237,0.00591848982141,0.00595651833483,0.00598217259642,0.00602249828744
generalized extreme value distribution,0.0050770305641,0.005744479225,0.00594540508235,0.00602477159081,0.00619212735803
generalized least squares,0.00569629593085,0.0059167053473,0.00594540508235,0.00896752168883,0.0175631248701
hoeffding's inequality,0.00579888325093,0.00587730945437,0.00594540508235,0.00856211933956,0.0167153601905
effect size,0.00576372602697,0.00587689807551,0.00594375126354,0.0130730784602,0.0176471729238
principal component regression,0.00573366619469,0.00583218381661,0.00593387180382,0.00606058398161,0.00612394577551
type i and type ii errors,0.00561801385213,0.00579682607491,0.00592903682053,0.00703700947557,0.0238570130977
economic data,0.00548683572173,0.00585216542507,0.00592812192804,0.00606936326273,0.0120548213394
inverse probability weighting,0.00560751289166,0.00581613702078,0.00592603505362,0.0116438363486,0.0233237659634
free probability,0.00549454102022,0.00585659079359,0.0059259656862,0.00596875755905,0.0112782684099
stein's lemma,0.00568185491863,0.00579437610442,0.00592013017952,0.0119919894818,0.0576926807123
sigma-algebra,0.00535239856742,0.00557224205795,0.00591777357095,0.0105891583523,0.0476193555086
continuous-time markov process,0.00540057497217,0.00567541012753,0.00591189881567,0.0112460274053,0.0171266568813
linear classifier,0.00557686584297,0.0058853518472,0.00591093896593,0.00907988858031,0.0238511572309
confounding factor,0.00575267381983,0.005846592384,0.00590265800244,0.00878995760294,0.0273974374159
restricted maximum likelihood,0.00545954394366,0.00551347552822,0.00589000154249,0.0130184062552,0.0179462775496
studentization,0.00578791090798,0.00583483378252,0.00588818270427,0.0117938543993,0.0118792656888
de finetti's theorem,0.00565507897651,0.00577633144774,0.00587982644816,0.0112064585036,0.023483517785
cross-correlation,0.0054885272611,0.00567341508991,0.0058711935044,0.011765824907,0.0226066281052
martingale,0.00257774201266,0.00293312003771,0.00586624560492,0.014314800512,0.0889406674303
harmonic mean,0.00554652931073,0.00576627472281,0.00586560098728,0.0061075815732,0.0106212184544
dynamic factor,0.00535242504789,0.00584598492718,0.00585998259553,0.00597153240056,0.0421918746878
e-statistic,0.00585801420051,0.00585801420051,0.00585801420051,0.00585801420051,0.00585801420051
sampling frame,0.00571977006108,0.00576242255188,0.00585656579427,0.0116605749128,0.0236921571336
probability vector,0.00559705111388,0.00573207358177,0.00585449880953,0.0113238286092,0.023369187124
sequential probability ratio test,0.00568984389809,0.0057453004663,0.00584789511748,0.00590649126094,0.0176663684668
statistical unit,0.0056764794646,0.00573755490257,0.00584249619701,0.00593539115528,0.0175610891534
chi-squared test,0.0045249161343,0.00572536780448,0.00583394300499,0.00595537789754,0.0119403757096
observational study,0.00566575901235,0.00581540905431,0.00583094699776,0.00590410687571,0.0117188257697
sequential estimation,0.0056711141721,0.00576099474225,0.00582547806118,0.00879774446813,0.0176818432046
grouped data,0.00437925685736,0.00571596867471,0.00582095321573,0.00600092302514,0.00604527848788
demography,0.0053715656169,0.005728275109,0.00582017780001,0.00596576352772,0.0384970408419
process control,0.00531918332808,0.00579858913355,0.00581965215591,0.00586529277597,0.011396085079
renewal theory,0.0052304155088,0.00557152956372,0.00581903087702,0.0114348754189,0.0408946956878
generalized estimating equation,0.00541292771205,0.00570084939886,0.00580756480633,0.0169387306851,0.0228254725205
gaussian function,0.00511247031953,0.00549364238436,0.00580756480633,0.00581903087702,0.0130557658437
genetic algorithm,0.00559798506972,0.00571743770943,0.00579614383325,0.0114794124215,0.0226283235256
stepwise regression,0.00542788055103,0.00567341508991,0.00579614383325,0.0119325471223,0.0176840348353
jensen's inequality,0.00545458072189,0.00573482860359,0.00579180765533,0.00590992231648,0.0130011674845
stochastic simulation,0.00558662829989,0.00572253269367,0.00577205511083,0.00584799102737,0.0284902126974
frequentist inference,0.0051617147797,0.00572855031916,0.00576778696519,0.005912415525,0.0177194737828
natural filtration,0.0054744879508,0.00572386340798,0.00576679533897,0.00592319605989,0.00614128842792
factorial moment,0.00429641273937,0.00556626844043,0.00576214885476,0.0115130435125,0.0383839515804
latent class model,0.00532010674948,0.00573970621073,0.00576214885476,0.00595422048325,0.0225417907397
ergodic theory,0.00545746817996,0.00562056445388,0.00574983254674,0.00589700785915,0.00606926768823
optimal decision,0.00553490918162,0.0057453004663,0.0057453004663,0.00583054231298,0.0113796877962
scaling limit,0.00531052097155,0.00557152956372,0.0057453004663,0.00578476769227,0.0714839716599
conductance,0.00539015139184,0.00562645034042,0.00573904486842,0.00592954721431,0.0119839800778
sampling error,0.00556074030962,0.00563527424505,0.00573651031085,0.00586416563754,0.0116279821591
simulated annealing,0.00535985961055,0.00564155363971,0.00573343501303,0.0110340979941,0.0370397597539
laplace distribution,0.00544541605504,0.00564965633755,0.00573060648347,0.0193422802464,0.0229450765524
business statistics,0.00543011994252,0.00551325154808,0.00573060648347,0.00964325233286,0.0110044935458
bernoulli trial,0.00543520908961,0.00562652647877,0.0057277723584,0.00993895943848,0.0167773426189
u test,0.00545566142861,0.00567319076718,0.00572212087824,0.00986347488851,0.0227649385618
interacting particle system,0.00531052097155,0.00562469301376,0.00571743770943,0.00580184869923,0.0230260870251
continuous probability distribution,0.00530591774805,0.00563467862006,0.00571368533557,0.010031229951,0.0166808286633
topic model,0.00535868360378,0.00560309769064,0.00571235672163,0.022835891987,0.082074090828
bayes classifier,0.00530591774805,0.00564557679635,0.0057109177642,0.00578066804619,0.011217346419
log-normal distribution,0.00523107131131,0.00563780892052,0.00570620324405,0.00583398024336,0.0227059178584
matched filter,0.00506332387686,0.00531639067775,0.0057035053121,0.00577935858608,0.00597613425705
moving average model,0.00538974730355,0.00561548646655,0.00569709461715,0.00575191586188,0.0158308501327
image denoising,0.00546949753334,0.00564313530622,0.00568190077592,0.00730948722999,0.0334885886181
spatial distribution,0.00545566142861,0.00559654319547,0.00568010808201,0.00575335832123,0.0113379630471
outlier,0.00289335542283,0.00307993368398,0.00567888393549,0.0106679760779,0.10940345633
backfitting algorithm,0.00537835609345,0.00545298638152,0.00567341508991,0.0117074047238,0.0820332961212
mathematical biology,0.00535239856742,0.00564712900607,0.00566843659222,0.00584389607704,0.00602413533542
local martingale,0.00545298638152,0.00557680064184,0.0056679598831,0.00568984389809,0.0219336866174
hat matrix,0.00534864861575,0.00557847868102,0.00566702055717,0.00821752254178,0.0238014863401
receiver operating characteristic,0.00506332387686,0.00531639067775,0.0056622331683,0.00578468642613,0.00585369638447
chi-squared tests,0.00565921281362,0.00565921281362,0.00565921281362,0.00565921281362,0.00565921281362
minimax,0.00125256909338,0.00198499304292,0.00565779090483,0.00989554338098,0.0542359994668
